,name,total.pop,married,dependent,veteran,first-generation
1904,"north carolina,henderson",106740,9.3594212,39.434432,0,43.9212503
1905,"north carolina,hertford",24669,22.8915663,25.3012048,0,56.3380282
1906,"north carolina,hoke",46952,20.6458753,40.053823,0.6438632,56.0206344
1907,"north carolina,hyde",5810,3.3830846,88.159204,0,20.4616999
1908,"north carolina,iredell",159437,27.9442956,31.296201,1.0309278,63.2702392
1909,"north carolina,jackson",40271,12.7875193,42.6277767,1.4990306,47.2801829
1910,"north carolina,johnston",168878,18.3552888,23.1054155,1.5128597,52.0527852
1911,"north carolina,jones",10153,15.1162155,50.4751163,0.5345912,43.7569045
1912,"north carolina,lee",57866,12,63.5789474,0,42.6190476
1913,"north carolina,lenoir",59495,1.5479876,91.0216718,0,34.1503268
1914,"north carolina,lincoln",78265,16.4763561,44.2311473,2.5819256,47.3801464
1918,"north carolina,mcdowell",44996,14.8901759,43.5049585,0.6629271,63.6140516
1915,"north carolina,macon",33922,11.8459719,47.7577401,4.0935106,41.7011365
1916,"north carolina,madison",20764,1.9400353,92.7689594,0,34.0699816
1917,"north carolina,martin",24505,0,91.4951989,0,36.5558912
1919,"north carolina,mecklenburg",919628,11.6650988,45.3433678,1.1288805,62.1212121
1920,"north carolina,mitchell",15579,7.9781705,60.6548857,0.987526,51.0722534
1921,"north carolina,montgomery",27798,14.7559251,46.3954098,1.3450233,42.9192806
1922,"north carolina,moore",88247,22.3070552,28.4569859,1.5564202,47.6181372
1923,"north carolina,nash",95840,1.0608696,90.5217391,0.1913044,38.4536924
1924,"north carolina,new hanover",202667,0,0,0,0
1925,"north carolina,northampton",22099,14.3695015,52.3949169,1.5640274,44.6389497
1926,"north carolina,onslow",177772,20.6471495,26.9645609,4.7508988,66.0566449
1927,"north carolina,orange",133801,17.0886076,24.8417722,0,53.9054966
1928,"north carolina,pamlico",13144,21.5384615,53.4065934,0,55.4744526
1929,"north carolina,pasquotank",40661,23.3740657,21.4061967,3.092144,49.7285751
1930,"north carolina,pender",52217,0,0,0,0
1931,"north carolina,perquimans",13453,15.0504544,26.5274012,1.432958,56.0398948
1932,"north carolina,person",39464,16.3299351,54.4392956,0.7228916,49.1895262
1933,"north carolina,pitt",168148,26.1242842,32.7633221,1.5348288,49.0077187
1934,"north carolina,polk",20510,10.8057557,46.3274888,1.1663727,47.1733844
1935,"north carolina,randolph",141752,28.1215493,51.5810192,0.9005629,47.344714
1936,"north carolina,richmond",46639,23.5928228,9.2980793,2.5071105,52.148548
1937,"north carolina,robeson",134168,0,19.6721312,0,56.7567568
1938,"north carolina,rockingham",93643,13.5492775,40.0483268,2.0928496,55.4996111
1939,"north carolina,rowan",138428,27.5261324,23.1707317,3.3101045,57.0048309
1940,"north carolina,rutherford",67810,10.5222136,34.4505066,0,59.9580713
1941,"north carolina,sampson",63431,10.7644815,66.7194942,0.6639575,53.3734869
1942,"north carolina,scotland",36157,6.4327485,23.3918129,0,53.1914894
1943,"north carolina,stanly",60585,22.972973,20.2702703,0,40.3508772
1944,"north carolina,stokes",47401,17.2143179,45.9938753,1.7599973,47.1864442
1945,"north carolina,surry",73673,17.2143179,45.9938753,1.7599973,47.1864442
1946,"north carolina,swain",13981,17.2143179,45.9938753,1.7599973,47.1864442
1947,"north carolina,transylvania",33090,17.2143179,45.9938753,1.7599973,47.1864442
1948,"north carolina,tyrrell",4407,17.2143179,45.9938753,1.7599973,47.1864442
1949,"north carolina,union",201292,17.2143179,45.9938753,1.7599973,47.1864442
1950,"north carolina,vance",45422,17.2143179,45.9938753,1.7599973,47.1864442
1951,"north carolina,wake",900993,17.2143179,45.9938753,1.7599973,47.1864442
1952,"north carolina,warren",20972,17.2143179,45.9938753,1.7599973,47.1864442
1953,"north carolina,washington",13228,17.2143179,45.9938753,1.7599973,47.1864442
1954,"north carolina,watauga",51079,17.2143179,45.9938753,1.7599973,47.1864442
1955,"north carolina,wayne",122623,17.2143179,45.9938753,1.7599973,47.1864442
1956,"north carolina,wilkes",69340,17.2143179,45.9938753,1.7599973,47.1864442
1957,"north carolina,wilson",81234,17.2143179,45.9938753,1.7599973,47.1864442
1958,"north carolina,yadkin",38406,17.2143179,45.9938753,1.7599973,47.1864442
1959,"north carolina,yancey",17818,17.2143179,45.9938753,1.7599973,47.1864442
1960,"north dakota,adams",2343,17.2143179,45.9938753,1.7599973,47.1864442
1961,"north dakota,barnes",11066,10.3641457,47.3389356,0,54.1353384
1962,"north dakota,benson",6660,10.4910313,47.5898809,0,35.1294309
1963,"north dakota,billings",783,0,36.1111111,0,59.2592593
1964,"north dakota,bottineau",6429,33.3333333,15.0537634,0,44.5783133
1965,"north dakota,bowman",3151,0,63.8888889,0,0
1966,"north dakota,burke",1968,16.4521409,26.7604388,0,61.1312727
1967,"north dakota,burleigh",81308,30.9128202,40.1692619,0,53.8109952
1968,"north dakota,cass",149778,23.8430863,22.1909128,2.0865594,54.175493
1969,"north dakota,cavalier",3993,4.9921997,87.8315133,0,18.8834154
1970,"north dakota,dickey",5289,5.6957876,60.9654155,0.5982626,58.3488806
1971,"north dakota,divide",2071,20.7667611,30.570106,0,42.3524335
1972,"north dakota,dunn",3536,9.0465682,65.338342,0.7894392,46.9016234
1973,"north dakota,eddy",2385,6.6666667,61.2021858,0,55.9125964
1974,"north dakota,emmons",3550,16.892725,44.6362515,0.8014797,47.1014493
1975,"north dakota,foster",3343,15.0930702,49.1541733,1.6545264,43.3102189
1976,"north dakota,golden valley",1680,12.5992791,54.3827125,1.2002527,48.3729026
1977,"north dakota,grand forks",66861,15.0681754,49.6264664,0.792496,49.3423844
1978,"north dakota,grant",2394,22.8855721,21.3930348,0,25.1308901
1979,"north dakota,griggs",2420,0,0,0,0
1980,"north dakota,hettinger",2477,28.8226382,18.8724164,2.5808895,48.4408017
1981,"north dakota,kidder",2435,12.4252492,52.4916944,0.6644518,50.2423263
1982,"north dakota,la moure",NA,0,0,0,0
1983,"north dakota,logan",1990,0,0,0,0
1984,"north dakota,mchenry",5395,43.75,33.3333333,0,0
1985,"north dakota,mcintosh",2809,17.8622941,42.5150895,1.031474,52.4753886
1986,"north dakota,mckenzie",6360,21.0344592,32.2942344,1.2141933,50.2800498
1987,"north dakota,mclean",8962,33.3333333,37.254902,0,0
1988,"north dakota,mercer",8424,14.1437435,58.7251809,0.408778,49.4719507
1989,"north dakota,morton",27471,9.1111111,48.6666667,0,48.1481482
1990,"north dakota,mountrail",7673,15.4761905,53.5714286,0,52.4590164
1991,"north dakota,nelson",3126,14.1986592,43.8588807,1.352597,40.91229
1992,"north dakota,oliver",1846,15.9840522,28.4523378,1.2323306,60.5456213
1993,"north dakota,pembina",7413,0,53.7037037,0,0
1994,"north dakota,pierce",4357,18.7747413,39.7488056,1.7776965,60.1117199
1995,"north dakota,ramsey",11451,2.3178808,88.410596,0,22.7826087
1996,"north dakota,ransom",5457,5.6657224,88.101983,0,36.1111111
1997,"north dakota,renville",2470,11.7591086,48.7558337,0.9412785,51.66094
1998,"north dakota,richland",16321,42.1686747,28.9156627,0,0
1999,"north dakota,rolette",13937,18.1543457,49.0259741,0.6043956,45.0983965
2000,"north dakota,sargent",3829,3.2236624,84.8454636,0.4985045,29.3357271
2001,"north dakota,sheridan",1321,22.9090242,28.8884813,0,51.0064935
2002,"north dakota,sioux",4153,17.2143179,45.9938753,1.7599973,47.1864442
2003,"north dakota,slope",727,17.2143179,45.9938753,1.7599973,47.1864442
2004,"north dakota,stark",24199,17.2143179,45.9938753,1.7599973,47.1864442
2005,"north dakota,steele",1975,17.2143179,45.9938753,1.7599973,47.1864442
2006,"north dakota,stutsman",21100,17.2143179,45.9938753,1.7599973,47.1864442
2007,"north dakota,towner",2246,17.2143179,45.9938753,1.7599973,47.1864442
2008,"north dakota,traill",8121,17.2143179,45.9938753,1.7599973,47.1864442
2009,"north dakota,walsh",11119,17.2143179,45.9938753,1.7599973,47.1864442
2010,"north dakota,ward",61675,17.2143179,45.9938753,1.7599973,47.1864442
2011,"north dakota,wells",4207,17.2143179,45.9938753,1.7599973,47.1864442
2012,"north dakota,williams",22398,17.2143179,45.9938753,1.7599973,47.1864442
2013,"ohio,adams",28550,17.2143179,45.9938753,1.7599973,47.1864442
2014,"ohio,allen",106331,0,0,0,0
2015,"ohio,ashland",53139,20.6795943,36.0163237,5.6037876,49.4830509
2016,"ohio,ashtabula",101497,12.4046838,61.3484584,1.9751271,46.9553444
2017,"ohio,athens",64757,19.7674419,34.8837209,0,58.1081081
2018,"ohio,auglaize",45949,0,0,0,0
2019,"ohio,belmont",70400,22.8619733,31.0921533,1.2680289,47.9302769
2020,"ohio,brown",44846,8.4249084,50.5494506,0,49.137931
2021,"ohio,butler",368130,11.5812918,48.3296214,2.6726058,39.3700787
2022,"ohio,carroll",28836,16.973359,47.5361071,3.1853494,39.4589143
2023,"ohio,champaign",40097,15.5010373,50.8457597,1.8039549,46.6919858
2024,"ohio,clark",138333,0,47.6190476,0,50
2025,"ohio,clermont",197363,19.1666667,24.7222222,0,40
2026,"ohio,clinton",42040,17.3697271,31.2655087,0,70.1252236
2027,"ohio,columbiana",107841,0,0,0,0
2028,"ohio,coshocton",36901,7.7255787,77.5661411,0.6661865,29.4309118
2029,"ohio,crawford",43784,0,0,0,0
2030,"ohio,cuyahoga",1280122,9.4403932,57.3738564,1.0338346,44.6831407
2031,"ohio,darke",52959,1.3356562,94.4250871,0,30.0426569
2032,"ohio,defiance",39037,18.6418165,43.7787524,1.1390424,51.1316958
2033,"ohio,delaware",174214,7.2601556,70.2679343,0,42.0845624
2034,"ohio,erie",77079,1.260126,92.3042304,0,25.9508907
2035,"ohio,fairfield",146156,2.3584906,87.7358491,0,24.9061327
2036,"ohio,fayette",29030,19.6460177,61.9469027,0,41.634981
2037,"ohio,franklin",1163414,12.6636312,46.7273762,0,50.9172442
2038,"ohio,fulton",42698,27.2612492,18.7106689,1.026874,59.1024397
2039,"ohio,gallia",30934,19.8805007,43.8736286,1.2569417,51.4692778
2040,"ohio,geauga",93389,28.2758621,23.4482759,0,47.5
2041,"ohio,greene",161573,17.3453997,33.3333333,0,46.1538462
2042,"ohio,guernsey",40087,5.1396648,80.4469274,0,44.2118227
2043,"ohio,hamilton",802374,14.3835616,57.8082192,0,50.8500773
2044,"ohio,hancock",74782,0,95.2784504,0,26.5279584
2045,"ohio,hardin",32058,0,53.5714286,0,0
2046,"ohio,harrison",15864,19.7115315,29.2104022,1.580675,51.7023752
2047,"ohio,henry",28215,16.6136341,32.5325641,1.7946364,51.3747929
2048,"ohio,highland",43589,12.3333839,45.8379341,0.9902314,47.8365187
2049,"ohio,hocking",29380,10.9195402,66.3793103,0,42.4050633
2050,"ohio,holmes",42366,26.1460696,17.1821164,2.0670709,45.6997785
2051,"ohio,huron",59626,21.9178884,26.4037246,2.0945029,49.4702224
2052,"ohio,jackson",33225,4.5126354,81.4079422,0,47.8350516
2053,"ohio,jefferson",69709,27.1604938,35.6790124,0,55.5555556
2054,"ohio,knox",60921,13.0801688,50.2109705,0,47.7777778
2055,"ohio,lake",230041,0,61.1111111,0,0
2056,"ohio,lawrence",62450,21.6287288,25.4549777,2.1359449,50.2196342
2057,"ohio,licking",166492,25.3405995,47.6839237,0,48.5119048
2058,"ohio,logan",45858,33.2767402,25.8064516,1.3016412,43.8194899
2059,"ohio,lorain",301356,16.6666667,44.8717949,0,58.2089552
2060,"ohio,lucas",441815,10.7025607,71.7005909,0,34.0518816
2061,"ohio,madison",43435,13.7988362,40.3990025,1.5793849,44.4872412
2062,"ohio,mahoning",238823,18.08,45.76,0,51.7241379
2063,"ohio,marion",66501,0,44.6280992,0,39.5833333
2064,"ohio,medina",172332,0,79.1666667,0,27.4193548
2065,"ohio,meigs",23770,15.0882284,49.8096572,0.8870423,54.895138
2066,"ohio,mercer",40814,16.0447458,44.4689528,1.0210185,49.6181893
2067,"ohio,miami",102506,28.0537614,27.4632726,0,59.3046633
2068,"ohio,monroe",14642,64.5320197,40.2876346,0,65.3101769
2069,"ohio,montgomery",535153,25.3443526,33.6088154,0,68.4684685
2070,"ohio,morgan",15054,20.3566122,36.2555721,0,55.9723593
2071,"ohio,morrow",34827,10.5427324,56.2694947,0.9981285,46.9387755
2072,"ohio,muskingum",86074,8.3895853,58.6306654,0,63.4682081
2073,"ohio,noble",14645,0,98.0062959,0,24.1340782
2074,"ohio,ottawa",41428,14.5874446,44.0710488,0,49.984105
2075,"ohio,paulding",19614,15.7326131,51.181634,0.9453072,49.6012759
2076,"ohio,perry",36058,11.4180479,59.3001842,0,48.9749431
2077,"ohio,pickaway",55698,52,0,0,0
2078,"ohio,pike",28709,19.6428571,29.9107143,0,53.7634409
2079,"ohio,portage",161419,11.691953,47.5088632,1.6262058,57.618568
2080,"ohio,preble",42270,7.1996028,80.7679576,0.1986097,25.3616873
2081,"ohio,putnam",34499,15.0975118,55.6993948,0.6052455,57.2719061
2082,"ohio,richland",124475,38.894052,59.4795539,0,47.8844169
2083,"ohio,ross",78064,0,97.3013493,0,12.7527216
2084,"ohio,sandusky",60944,19.7530864,30.8641975,0,63.4920635
2085,"ohio,scioto",79499,17.941145,36.6066726,2.7611137,44.2926758
2086,"ohio,seneca",56745,8.8980859,60.6311433,0,41.9536631
2087,"ohio,shelby",49423,17.2143179,45.9938753,1.7599973,47.1864442
2088,"ohio,stark",375586,17.2143179,45.9938753,1.7599973,47.1864442
2089,"ohio,summit",541781,17.2143179,45.9938753,1.7599973,47.1864442
2090,"ohio,trumbull",210312,17.2143179,45.9938753,1.7599973,47.1864442
2091,"ohio,tuscarawas",92582,17.2143179,45.9938753,1.7599973,47.1864442
2092,"ohio,union",52300,17.2143179,45.9938753,1.7599973,47.1864442
2093,"ohio,van wert",28744,17.2143179,45.9938753,1.7599973,47.1864442
2094,"ohio,vinton",13435,17.2143179,45.9938753,1.7599973,47.1864442
2095,"ohio,warren",212693,17.2143179,45.9938753,1.7599973,47.1864442
2096,"ohio,washington",61778,17.2143179,45.9938753,1.7599973,47.1864442
2097,"ohio,wayne",114520,17.2143179,45.9938753,1.7599973,47.1864442
2098,"ohio,williams",37642,17.2143179,45.9938753,1.7599973,47.1864442
2099,"ohio,wood",125488,17.2143179,45.9938753,1.7599973,47.1864442
2100,"ohio,wyandot",22615,17.2143179,45.9938753,1.7599973,47.1864442
2101,"oklahoma,adair",22683,17.2143179,45.9938753,1.7599973,47.1864442
2102,"oklahoma,alfalfa",5642,12.5,64.8291926,0,48.1308411
2103,"oklahoma,atoka",14182,0,92.6136364,0,0
2104,"oklahoma,beaver",5636,12.4423963,47.9262673,0,45.8333333
2105,"oklahoma,beckham",22119,22.7272727,0,0,40.7407407
2106,"oklahoma,blaine",11943,15.3226923,52.082693,1.6382243,33.1063816
2107,"oklahoma,bryan",42416,11.6861436,56.8169171,0.556483,33.9598998
2108,"oklahoma,caddo",29600,13.557423,71.8767507,0.4481793,41.0770194
2109,"oklahoma,canadian",115541,23.9902081,49.8164015,0,44.2441054
2110,"oklahoma,carter",47557,0,41.4634146,0,0
2111,"oklahoma,cherokee",46987,21.9290264,36.6696997,0,45.4545455
2112,"oklahoma,choctaw",15205,20.5882353,19.2513369,0,53.8461539
2113,"oklahoma,cimarron",2475,11.9070668,48.9835431,2.1297193,56.1993048
2114,"oklahoma,cleveland",255755,2.4601064,86.5469858,0.2105497,41.3654619
2115,"oklahoma,coal",5925,1.2108981,92.6337033,0,37.6873662
2116,"oklahoma,comanche",124098,15.1937935,51.3005964,1.7719883,40.1295492
2117,"oklahoma,cotton",6193,17.9330984,47.5320656,1.2806359,51.3985989
2118,"oklahoma,craig",15029,31.7073171,26.8292683,0,61.2903226
2119,"oklahoma,creek",69967,13.7032576,63.4830757,0.5646817,42.420518
2120,"oklahoma,custer",27469,13.006993,22.9370629,3.006993,64.5833333
2121,"oklahoma,delaware",41487,14.38547,57.0181563,0.9136363,52.6152384
2122,"oklahoma,dewey",4810,13.2653061,27.5510204,0,57.5342466
2123,"oklahoma,ellis",4151,15.8305798,50.0150195,0.8110544,53.6089699
2124,"oklahoma,garfield",60580,15.8706833,42.0646583,0.6245408,47.9264739
2125,"oklahoma,garvin",27576,15.8618608,57.8462342,0.3669113,51.2983812
2126,"oklahoma,grady",52431,12.8678987,53.4565366,1.1293635,37.1184371
2127,"oklahoma,grant",4527,24.7252747,39.010989,0,61.0223642
2128,"oklahoma,greer",6239,13.1799163,57.7405858,0,49.8845266
2129,"oklahoma,harmon",2922,48.2819383,5.5506608,23.9207049,53.100159
2130,"oklahoma,harper",3685,1.6968326,83.3710407,0,37.1934605
2131,"oklahoma,haskell",12769,0,90.92827,0,34.0229885
2132,"oklahoma,hughes",14003,13.2450331,28.4768212,0,53.1531532
2133,"oklahoma,jackson",26446,20.8588407,43.1530064,3.1853494,42.9350842
2134,"oklahoma,jefferson",6472,36.3344051,29.2604502,0,51.3562387
2135,"oklahoma,johnston",10957,15.7894737,84.6889952,0,0
2136,"oklahoma,kay",46562,14.9339934,48.019802,0,55.987055
2137,"oklahoma,kingfisher",15034,27.258567,44.3925234,0,48.3362522
2138,"oklahoma,kiowa",9446,35.639181,30.8799115,1.4388489,44.8319594
2139,"oklahoma,latimer",11154,6.7245119,84.164859,0,41.1021814
2140,"oklahoma,le flore",50384,26.7579224,38.0918609,2.7423168,49.9696126
2141,"oklahoma,lincoln",34273,22.5117164,33.6937616,2.0826601,52.4823175
2142,"oklahoma,logan",41848,22.14816,35.5819665,1.1081794,61.1186266
2143,"oklahoma,love",9423,17.8802897,55.3945864,0.5718643,48.3813747
2147,"oklahoma,mcclain",34506,16.6666667,32.2916667,0,68.75
2148,"oklahoma,mccurtain",33151,31.2931059,37.1800697,0.6851922,59.7470314
2149,"oklahoma,mcintosh",20252,6.1604827,84.169655,0.830494,31.8012393
2144,"oklahoma,major",7527,17.0124926,43.2618786,2.2002879,38.054214
2145,"oklahoma,marshall",15840,17.0289855,28.3816425,1.5096618,55.9025133
2146,"oklahoma,mayes",41259,16.5498793,46.7214163,0,52.7082846
2150,"oklahoma,murray",13488,19.3514168,34.397012,0.6441326,56.3436612
2151,"oklahoma,muskogee",70990,23.6733318,41.6635843,0.7433839,51.4137931
2152,"oklahoma,noble",11561,16.8002247,41.2306066,1.1384102,50.8869222
2153,"oklahoma,nowata",10536,3.1444906,90.3846154,0,33.1480967
2154,"oklahoma,okfuskee",12191,16.5830156,40.4434446,1.7476348,49.3894611
2155,"oklahoma,oklahoma",718633,1.9197208,92.495637,0,32.4853229
2156,"oklahoma,okmulgee",40069,20.9785295,31.4424409,1.2057659,56.4465944
2157,"oklahoma,osage",47472,14.4192875,55.2972061,0.7066685,47.1690797
2158,"oklahoma,ottawa",31848,18.0869119,32.3215609,2.0745354,45.6751453
2159,"oklahoma,pawnee",16577,14.8195876,47.9274055,0,38.6590585
2160,"oklahoma,payne",77350,0,92.4311927,0,19.7590361
2161,"oklahoma,pittsburg",45837,23.3740657,21.4061967,3.092144,49.7285751
2162,"oklahoma,pontotoc",37492,16.830392,49.200552,1.314746,43.4041126
2163,"oklahoma,pottawatomie",69442,15.7303371,23.5955056,0,0
2164,"oklahoma,pushmataha",11572,11.3941085,60.2692378,1.4527845,60.1436568
2165,"oklahoma,roger mills",3647,10.1618236,53.6538953,0.5220115,47.715736
2166,"oklahoma,rogers",86905,17.3453997,41.2280702,0,46.4102565
2167,"oklahoma,seminole",25482,18.4335606,40.6784869,6.8129533,48.1030867
2168,"oklahoma,sequoyah",42391,17.2143179,45.9938753,1.7599973,47.1864442
2169,"oklahoma,stephens",45048,17.2143179,45.9938753,1.7599973,47.1864442
2170,"oklahoma,texas",20640,17.2143179,45.9938753,1.7599973,47.1864442
2171,"oklahoma,tillman",7992,17.2143179,45.9938753,1.7599973,47.1864442
2172,"oklahoma,tulsa",603403,17.2143179,45.9938753,1.7599973,47.1864442
2173,"oklahoma,wagoner",73085,17.2143179,45.9938753,1.7599973,47.1864442
2174,"oklahoma,washington",50976,17.2143179,45.9938753,1.7599973,47.1864442
2175,"oklahoma,washita",11629,17.2143179,45.9938753,1.7599973,47.1864442
2176,"oklahoma,woods",8878,17.2143179,45.9938753,1.7599973,47.1864442
2177,"oklahoma,woodward",20081,17.2143179,45.9938753,1.7599973,47.1864442
2178,"oregon,baker",16134,17.2143179,45.9938753,1.7599973,47.1864442
2179,"oregon,benton",85579,16.2770243,55.0028772,0,42.5674987
2180,"oregon,clackamas",375992,12.6373626,32.967033,0,45.4545455
2181,"oregon,clatsop",37039,15.8926956,41.9531083,1.5636646,48.2766251
2182,"oregon,columbia",49351,15.8679243,47.7264597,1.8530219,41.8202007
2183,"oregon,coos",63043,19.9700064,26.9594011,1.7608811,49.2131765
2184,"oregon,crook",20978,23.715415,34.2555995,2.5032938,49.4435612
